date,symbol,spot_close,spot_prev,fut_close,fut_prev,sigma_underlying,sigma_futures,sigma_applicable,ann_applicable
2013-01-11,BANKNIFTY,12617.85,12802.25,12682.7,12867.0,0.0085,0.0088,0.0088,0.1688
2013-01-11,NIFTY,5951.3,5968.65,5977.3,6003.6,0.0055,0.0064,0.0064,0.1228
2013-01-14,BANKNIFTY,12758.75,12617.85,12845.5,12682.7,0.0086,0.0091,0.0091,0.1742
2013-01-14,NIFTY,6024.05,5951.3,6057.5,5977.3,0.0061,0.007,0.007,0.1344
2013-01-15,BANKNIFTY,12855.4,12758.75,12910.4,12845.5,0.0086,0.0089,0.0089,0.1705
2013-01-15,NIFTY,6056.6,6024.05,6081.3,6057.5,0.0061,0.0069,0.0069,0.1316
2013-01-16,BANKNIFTY,12638.5,12855.4,12678.15,12910.4,0.0093,0.0097,0.0097,0.1859
2013-01-16,NIFTY,6001.85,6056.6,6019.25,6081.3,0.0063,0.0071,0.0071,0.1363
2013-01-17,BANKNIFTY,12649.6,12638.5,12690.1,12678.15,0.009,0.0094,0.0094,0.1803
2013-01-17,NIFTY,6039.2,6001.85,6054.45,6019.25,0.0063,0.0071,0.0071,0.1349
2013-01-18,BANKNIFTY,12680.0,12649.6,12712.8,12690.1,0.0088,0.0092,0.0092,0.175
2013-01-18,NIFTY,6064.4,6039.2,6074.85,6054.45,0.0062,0.0069,0.0069,0.1318
2013-01-21,BANKNIFTY,12651.35,12680.0,12686.2,12712.8,0.0085,0.0089,0.0089,0.1699
2013-01-21,NIFTY,6082.3,6064.4,6096.45,6074.85,0.006,0.0067,0.0067,0.1288
2013-01-22,BANKNIFTY,12574.35,12651.35,12604.6,12686.2,0.0084,0.0088,0.0088,0.1675
2013-01-22,NIFTY,6048.5,6082.3,6061.55,6096.45,0.006,0.0067,0.0067,0.1278
2013-01-23,BANKNIFTY,12635.2,12574.35,12668.7,12604.6,0.0082,0.0086,0.0086,0.1641
2013-01-23,NIFTY,6054.3,6048.5,6069.15,6061.55,0.0058,0.0065,0.0065,0.124
2013-01-24,BANKNIFTY,12561.4,12635.2,12564.25,12668.7,0.0081,0.0086,0.0086,0.1637
2013-01-24,NIFTY,6019.35,6054.3,6019.75,6069.15,0.0058,0.0066,0.0066,0.1262
2013-01-25,BANKNIFTY,12693.25,12561.4,12709.25,12564.25,0.0083,0.0088,0.0088,0.1676
2013-01-25,NIFTY,6074.65,6019.35,6073.7,6019.75,0.0061,0.0068,0.0068,0.1293
2013-01-28,BANKNIFTY,12781.35,12693.25,12781.05,12709.25,0.0082,0.0086,0.0086,0.1646
2013-01-28,NIFTY,6074.8,6074.65,6077.2,6073.7,0.0059,0.0066,0.0066,0.1254
2013-01-29,BANKNIFTY,12722.8,12781.35,12728.8,12781.05,0.008,0.0084,0.0084,0.1607
2013-01-29,NIFTY,6049.9,6074.8,6049.4,6077.2,0.0058,0.0065,0.0065,0.1234
2013-01-30,BANKNIFTY,12767.5,12722.8,12782.15,12728.8,0.0078,0.0082,0.0082,0.1571
2013-01-30,NIFTY,6055.75,6049.9,6060.3,6049.4,0.0056,0.0063,0.0063,0.12
2013-01-31,BANKNIFTY,12708.6,12767.5,12708.6,12782.15,0.0077,0.0081,0.0081,0.1547
2013-01-31,NIFTY,6034.75,6055.75,6034.75,6060.3,0.0055,0.0062,0.0062,0.118
2013-02-01,BANKNIFTY,12606.25,12708.6,12684.95,12708.6,0.0077,0.0079,0.0079,0.1502
2013-02-01,NIFTY,5998.9,6034.75,6036.1,6034.75,0.0056,0.006,0.006,0.1144
2013-02-04,BANKNIFTY,12548.35,12606.25,12584.0,12684.95,0.0075,0.0079,0.0079,0.1504
2013-02-04,NIFTY,5987.25,5998.9,5996.3,6036.1,0.0054,0.006,0.006,0.1151
2013-02-05,BANKNIFTY,12467.75,12548.35,12523.4,12584.0,0.0075,0.0077,0.0077,0.1475
2013-02-05,NIFTY,5956.9,5987.25,5974.45,5996.3,0.0054,0.0059,0.0059,0.1129
2013-02-06,BANKNIFTY,12417.7,12467.75,12467.2,12523.4,0.0073,0.0076,0.0076,0.1446
2013-02-06,NIFTY,5959.2,5956.9,5972.9,5974.45,0.0052,0.0057,0.0057,0.1095
2013-02-07,BANKNIFTY,12349.3,12417.7,12418.05,12467.2,0.0072,0.0074,0.0074,0.1414
2013-02-07,NIFTY,5938.8,5959.2,5961.1,5972.9,0.0051,0.0056,0.0056,0.1066
2013-02-08,BANKNIFTY,12280.15,12349.3,12348.3,12418.05,0.0071,0.0073,0.0073,0.1396
2013-02-08,NIFTY,5903.5,5938.8,5921.8,5961.1,0.0052,0.0056,0.0056,0.1079
2013-02-11,BANKNIFTY,12333.0,12280.15,12388.2,12348.3,0.007,0.0071,0.0071,0.1362
2013-02-11,NIFTY,5897.85,5903.5,5921.35,5921.8,0.005,0.0055,0.0055,0.1046
2013-02-12,BANKNIFTY,12405.25,12333.0,12457.75,12388.2,0.0069,0.007,0.007,0.1346
2013-02-12,NIFTY,5922.5,5897.85,5941.4,5921.35,0.005,0.0054,0.0054,0.1026
2013-02-13,BANKNIFTY,12385.1,12405.25,12396.75,12457.75,0.0067,0.0069,0.0069,0.1325
2013-02-13,NIFTY,5932.95,5922.5,5936.55,5941.4,0.0049,0.0052,0.0052,0.0996
2013-02-14,BANKNIFTY,12311.3,12385.1,12341.2,12396.75,0.0067,0.0068,0.0068,0.1302
2013-02-14,NIFTY,5896.95,5932.95,5900.2,5936.55,0.0049,0.0053,0.0053,0.1007
2013-02-15,BANKNIFTY,12336.55,12311.3,12381.4,12341.2,0.0065,0.0067,0.0067,0.1271
2013-02-15,NIFTY,5887.4,5896.95,5892.65,5900.2,0.0048,0.0051,0.0051,0.0978
2013-02-18,BANKNIFTY,12347.2,12336.55,12375.6,12381.4,0.0063,0.0065,0.0065,0.1232
2013-02-18,NIFTY,5898.2,5887.4,5904.6,5892.65,0.0047,0.005,0.005,0.0953
2013-02-19,BANKNIFTY,12413.65,12347.2,12448.9,12375.6,0.0063,0.0064,0.0064,0.1227
2013-02-19,NIFTY,5939.7,5898.2,5953.4,5904.6,0.0049,0.0052,0.0052,0.1001
2013-02-20,BANKNIFTY,12363.7,12413.65,12412.7,12448.9,0.0061,0.0063,0.0063,0.1197
2013-02-20,NIFTY,5943.05,5939.7,5963.85,5953.4,0.0047,0.0051,0.0051,0.0974
2013-02-21,BANKNIFTY,12055.5,12363.7,12080.9,12412.7,0.0086,0.009,0.009,0.1719
2013-02-21,NIFTY,5852.25,5943.05,5853.45,5963.85,0.0059,0.0067,0.0067,0.1287
2013-02-22,BANKNIFTY,12068.95,12055.5,12100.5,12080.9,0.0083,0.0087,0.0087,0.1668
2013-02-22,NIFTY,5850.3,5852.25,5853.95,5853.45,0.0057,0.0065,0.0065,0.1248
2013-02-25,BANKNIFTY,12037.3,12068.95,12052.9,12100.5,0.0081,0.0085,0.0085,0.1628
2013-02-25,NIFTY,5854.75,5850.3,5857.8,5853.95,0.0056,0.0063,0.0063,0.121
2013-02-26,BANKNIFTY,11844.85,12037.3,11848.1,12052.9,0.0088,0.0093,0.0093,0.177
2013-02-26,NIFTY,5761.35,5854.75,5767.0,5857.8,0.0067,0.0072,0.0072,0.1383
2013-02-27,BANKNIFTY,11930.5,11844.85,11935.1,11848.1,0.0087,0.0092,0.0092,0.175
2013-02-27,NIFTY,5796.9,5761.35,5797.9,5767.0,0.0067,0.0071,0.0071,0.1364
2013-02-28,BANKNIFTY,11487.35,11930.5,11487.35,11935.1,0.0125,0.0129,0.0129,0.2466
2013-02-28,NIFTY,5693.05,5796.9,5693.05,5797.9,0.0078,0.0082,0.0082,0.1574
2013-03-01,BANKNIFTY,11540.05,11487.35,11578.45,11487.35,0.0122,0.0127,0.0127,0.2419
2013-03-01,NIFTY,5719.7,5693.05,5729.95,5693.05,0.0077,0.0081,0.0081,0.1556
2013-03-04,BANKNIFTY,11575.6,11540.05,11623.95,11578.45,0.0119,0.0123,0.0123,0.2353
2013-03-04,NIFTY,5698.5,5719.7,5716.85,5729.95,0.0075,0.0079,0.0079,0.1512
2013-03-05,BANKNIFTY,11792.05,11575.6,11840.25,11623.95,0.0124,0.0128,0.0128,0.2439
2013-03-05,NIFTY,5784.25,5698.5,5802.8,5716.85,0.0081,0.0085,0.0085,0.1624
2013-03-06,BANKNIFTY,11876.2,11792.05,11922.35,11840.25,0.0121,0.0125,0.0125,0.2387
2013-03-06,NIFTY,5818.6,5784.25,5841.35,5802.8,0.008,0.0084,0.0084,0.1605
2013-03-07,BANKNIFTY,11970.25,11876.2,12026.75,11922.35,0.0119,0.0123,0.0123,0.235
2013-03-07,NIFTY,5863.3,5818.6,5889.4,5841.35,0.008,0.0084,0.0084,0.1602
2013-03-08,BANKNIFTY,12197.25,11970.25,12243.05,12026.75,0.0124,0.0127,0.0127,0.2426
2013-03-08,NIFTY,5945.7,5863.3,5968.3,5889.4,0.0085,0.0088,0.0088,0.1674
2013-03-11,BANKNIFTY,12165.4,12197.25,12194.65,12243.05,0.0121,0.0123,0.0123,0.2359
2013-03-11,NIFTY,5942.35,5945.7,5957.4,5968.3,0.0082,0.0085,0.0085,0.1625
2013-03-12,BANKNIFTY,12054.5,12165.4,12104.15,12194.65,0.0119,0.0121,0.0121,0.2314
2013-03-12,NIFTY,5914.1,5942.35,5937.25,5957.4,0.0081,0.0083,0.0083,0.1583
2013-03-13,BANKNIFTY,11777.5,12054.5,11823.95,12104.15,0.0129,0.0131,0.0131,0.2497
2013-03-13,NIFTY,5851.2,5914.1,5867.75,5937.25,0.0082,0.0085,0.0085,0.1631
2013-03-14,BANKNIFTY,12020.75,11777.5,12090.4,11823.95,0.0134,0.0138,0.0138,0.2636
2013-03-14,NIFTY,5908.95,5851.2,5939.75,5867.75,0.0083,0.0088,0.0088,0.1681
2013-03-15,BANKNIFTY,11816.55,12020.75,11879.35,12090.4,0.0137,0.0141,0.0141,0.2685
2013-03-15,NIFTY,5872.6,5908.95,5897.1,5939.75,0.0082,0.0087,0.0087,0.1665
2013-03-18,BANKNIFTY,11735.5,11816.55,11794.4,11879.35,0.0134,0.0137,0.0137,0.2625
2013-03-18,NIFTY,5835.25,5872.6,5851.4,5897.1,0.0081,0.0087,0.0087,0.1654
2013-03-19,BANKNIFTY,11508.05,11735.5,11532.95,11794.4,0.0138,0.0144,0.0144,0.2753
2013-03-19,NIFTY,5745.95,5835.25,5751.9,5851.4,0.0087,0.0094,0.0094,0.1794
2013-03-20,BANKNIFTY,11254.85,11508.05,11297.75,11532.95,0.0145,0.0149,0.0149,0.2838
2013-03-20,NIFTY,5694.4,5745.95,5715.5,5751.9,0.0088,0.0092,0.0092,0.1764
2013-03-21,BANKNIFTY,11238.35,11254.85,11249.65,11297.75,0.014,0.0144,0.0144,0.2759
2013-03-21,NIFTY,5658.75,5694.4,5664.45,5715.5,0.0086,0.0092,0.0092,0.1761
2013-03-22,BANKNIFTY,11204.05,11238.35,11237.15,11249.65,0.0136,0.014,0.014,0.2675
2013-03-22,NIFTY,5651.35,5658.75,5668.4,5664.45,0.0084,0.0089,0.0089,0.1708
2013-03-25,BANKNIFTY,11125.65,11204.05,11144.1,11237.15,0.0133,0.0137,0.0137,0.2623
2013-03-25,NIFTY,5633.85,5651.35,5645.05,5668.4,0.0081,0.0087,0.0087,0.1667
2013-03-26,BANKNIFTY,11163.45,11125.65,11158.8,11144.1,0.013,0.0133,0.0133,0.2543
2013-03-26,NIFTY,5641.6,5633.85,5640.35,5645.05,0.0079,0.0085,0.0085,0.1617
2013-03-28,BANKNIFTY,11361.85,11163.45,11361.85,11158.8,0.0133,0.0136,0.0136,0.2606
2013-03-28,NIFTY,5682.55,5641.6,5682.55,5640.35,0.0079,0.0084,0.0084,0.1606
2013-04-01,BANKNIFTY,11425.55,11361.85,11480.6,11361.85,0.0129,0.0135,0.0135,0.2573
2013-04-01,NIFTY,5704.4,5682.55,5726.55,5682.55,0.0077,0.0084,0.0084,0.1598
2013-04-02,BANKNIFTY,11523.4,11425.55,11574.2,11480.6,0.0127,0.0132,0.0132,0.2524
2013-04-02,NIFTY,5748.1,5704.4,5766.6,5726.55,0.0077,0.0083,0.0083,0.1583
2013-04-03,BANKNIFTY,11344.1,11523.4,11383.2,11574.2,0.0129,0.0134,0.0134,0.2568
2013-04-03,NIFTY,5672.9,5748.1,5688.1,5766.6,0.0081,0.0087,0.0087,0.1664
2013-04-04,BANKNIFTY,11126.25,11344.1,11173.6,11383.2,0.0134,0.0138,0.0138,0.2637
2013-04-04,NIFTY,5574.75,5672.9,5593.2,5688.1,0.009,0.0094,0.0094,0.1795
2013-04-05,BANKNIFTY,11098.95,11126.25,11142.4,11173.6,0.013,0.0134,0.0134,0.256
2013-04-05,NIFTY,5553.25,5574.75,5572.05,5593.2,0.0087,0.0092,0.0092,0.1749
2013-04-08,BANKNIFTY,11012.65,11098.95,11047.15,11142.4,0.0128,0.0132,0.0132,0.2514
2013-04-08,NIFTY,5542.95,5553.25,5559.0,5572.05,0.0085,0.0089,0.0089,0.17
2013-04-09,BANKNIFTY,10929.15,11012.65,10944.95,11047.15,0.0125,0.013,0.013,0.2476
2013-04-09,NIFTY,5495.1,5542.95,5500.85,5559.0,0.0085,0.009,0.009,0.172
2013-04-10,BANKNIFTY,11122.25,10929.15,11140.55,10944.95,0.0129,0.0133,0.0133,0.254
2013-04-10,NIFTY,5558.7,5495.1,5563.85,5500.85,0.0087,0.0092,0.0092,0.175
2013-04-11,BANKNIFTY,11306.5,11122.25,11309.35,11140.55,0.0131,0.0134,0.0134,0.2561
2013-04-11,NIFTY,5594.0,5558.7,5594.8,5563.85,0.0086,0.009,0.009,0.1717
2013-04-12,BANKNIFTY,11410.1,11306.5,11401.5,11309.35,0.0129,0.0131,0.0131,0.2512
2013-04-12,NIFTY,5528.55,5594.0,5535.2,5594.8,0.0088,0.0091,0.0091,0.1738
2013-04-15,BANKNIFTY,11526.25,11410.1,11546.45,11401.5,0.0127,0.0131,0.0131,0.2506
2013-04-15,NIFTY,5568.4,5528.55,5568.05,5535.2,0.0087,0.0089,0.0089,0.1708
2013-04-16,BANKNIFTY,11871.6,11526.25,11868.95,11546.45,0.0143,0.0144,0.0144,0.2751
2013-04-16,NIFTY,5688.95,5568.4,5696.35,5568.05,0.0099,0.0103,0.0103,0.1969
2013-04-17,BANKNIFTY,11981.05,11871.6,11975.3,11868.95,0.0141,0.0141,0.0141,0.2699
2013-04-17,NIFTY,5688.7,5688.95,5694.2,5696.35,0.0096,0.01,0.01,0.191
2013-04-18,BANKNIFTY,12288.25,11981.05,12265.4,11975.3,0.015,0.0149,0.015,0.2862
2013-04-18,NIFTY,5783.1,5688.7,5783.0,5694.2,0.0102,0.0104,0.0104,0.1988
2013-04-22,BANKNIFTY,12576.2,12288.25,12567.85,12265.4,0.0156,0.0156,0.0156,0.2986
2013-04-22,NIFTY,5834.4,5783.1,5832.85,5783.0,0.0101,0.0103,0.0103,0.1969
2013-04-23,BANKNIFTY,12543.4,12576.2,12553.55,12567.85,0.0151,0.0152,0.0152,0.2896
2013-04-23,NIFTY,5836.9,5834.4,5843.0,5832.85,0.0098,0.01,0.01,0.191
2013-04-25,BANKNIFTY,12726.85,12543.4,12726.85,12553.55,0.0151,0.0151,0.0151,0.2884
2013-04-25,NIFTY,5916.3,5836.9,5916.3,5843.0,0.0101,0.0102,0.0102,0.1942
2013-04-26,BANKNIFTY,12533.15,12726.85,12504.65,12726.85,0.0151,0.0152,0.0152,0.2911
2013-04-26,NIFTY,5871.45,5916.3,5887.75,5916.3,0.0099,0.0099,0.0099,0.1897
2013-04-29,BANKNIFTY,12609.15,12533.15,12583.45,12504.65,0.0147,0.0149,0.0149,0.2838
2013-04-29,NIFTY,5904.1,5871.45,5918.2,5887.75,0.0097,0.0097,0.0097,0.1857
2013-04-30,BANKNIFTY,12561.55,12609.15,12495.4,12583.45,0.0143,0.0145,0.0145,0.2771
2013-04-30,NIFTY,5930.2,5904.1,5929.0,5918.2,0.0095,0.0094,0.0095,0.1813
2013-05-02,BANKNIFTY,12709.95,12561.55,12673.35,12495.4,0.0142,0.0145,0.0145,0.2767
2013-05-02,NIFTY,5999.35,5930.2,6007.4,5929.0,0.0096,0.0097,0.0097,0.185
2013-05-03,BANKNIFTY,12393.6,12709.95,12337.45,12673.35,0.0151,0.0155,0.0155,0.2963
2013-05-03,NIFTY,5944.0,5999.35,5948.25,6007.4,0.0096,0.0097,0.0097,0.1853
2013-05-06,BANKNIFTY,12396.4,12393.6,12340.1,12337.45,0.0146,0.015,0.015,0.2872
2013-05-06,NIFTY,5971.05,5944.0,5971.3,5948.25,0.0094,0.0094,0.0094,0.1805
2013-05-07,BANKNIFTY,12631.5,12396.4,12596.6,12340.1,0.0149,0.0154,0.0154,0.2947
2013-05-07,NIFTY,6043.55,5971.05,6050.3,5971.3,0.0096,0.0097,0.0097,0.1855
2013-05-08,BANKNIFTY,12643.05,12631.5,12604.3,12596.6,0.0144,0.015,0.015,0.2857
2013-05-08,NIFTY,6069.3,6043.55,6075.2,6050.3,0.0093,0.0095,0.0095,0.1809
2013-05-09,BANKNIFTY,12596.3,12643.05,12529.45,12604.3,0.014,0.0146,0.0146,0.2784
2013-05-09,NIFTY,6050.15,6069.3,6048.95,6075.2,0.0091,0.0092,0.0092,0.1766
2013-05-10,BANKNIFTY,12752.3,12596.3,12724.85,12529.45,0.0139,0.0146,0.0146,0.2795
2013-05-10,NIFTY,6094.75,6050.15,6108.35,6048.95,0.009,0.0093,0.0093,0.1772
2013-05-13,BANKNIFTY,12568.85,12780.15,12531.5,12749.6,0.0137,0.0144,0.0144,0.275
2013-05-13,NIFTY,5980.45,6107.25,5994.45,6118.7,0.0099,0.0101,0.0101,0.1924
2013-05-14,BANKNIFTY,12583.6,12568.85,12531.4,12531.5,0.0133,0.014,0.014,0.2666
2013-05-14,NIFTY,5995.4,5980.45,6006.0,5994.45,0.0096,0.0098,0.0098,0.1867
2013-05-15,BANKNIFTY,13077.9,12583.6,13042.45,12531.4,0.016,0.0167,0.0167,0.319
2013-05-15,NIFTY,6146.75,5995.4,6161.5,6006.0,0.0111,0.0114,0.0114,0.217
2013-05-16,BANKNIFTY,13239.45,13077.9,13175.1,13042.45,0.0158,0.0164,0.0164,0.3129
2013-05-16,NIFTY,6169.9,6146.75,6178.05,6161.5,0.0108,0.011,0.011,0.2108
2013-05-17,BANKNIFTY,13317.1,13239.45,13265.95,13175.1,0.0154,0.016,0.016,0.3051
2013-05-17,NIFTY,6187.3,6169.9,6196.1,6178.05,0.0105,0.0107,0.0107,0.2048
2013-05-20,BANKNIFTY,13181.5,13317.1,13130.95,13265.95,0.0151,0.0157,0.0157,0.2997
2013-05-20,NIFTY,6156.9,6187.3,6164.85,6196.1,0.0103,0.0105,0.0105,0.2
2013-05-21,BANKNIFTY,13066.5,13181.5,13011.45,13130.95,0.0148,0.0154,0.0154,0.2937
2013-05-21,NIFTY,6114.1,6156.9,6116.9,6164.85,0.0101,0.0103,0.0103,0.1973
2013-05-22,BANKNIFTY,13008.25,13066.5,12963.45,13011.45,0.0144,0.0149,0.0149,0.2852
2013-05-22,NIFTY,6094.5,6114.1,6104.05,6116.9,0.0098,0.01,0.01,0.1915
2013-05-23,BANKNIFTY,12636.5,13008.25,12592.05,12963.45,0.0157,0.0161,0.0161,0.3082
2013-05-23,NIFTY,5967.05,6094.5,5966.1,6104.05,0.0109,0.0112,0.0112,0.2143
2013-05-24,BANKNIFTY,12769.35,12636.5,12706.6,12592.05,0.0154,0.0158,0.0158,0.3018
2013-05-24,NIFTY,5983.55,5967.05,5985.4,5966.1,0.0105,0.0109,0.0109,0.2083
2013-05-27,BANKNIFTY,12961.55,12769.35,12910.8,12706.6,0.0154,0.0158,0.0158,0.302
2013-05-27,NIFTY,6083.15,5983.55,6083.45,5985.4,0.011,0.0113,0.0113,0.2158
2013-05-28,BANKNIFTY,12950.0,12961.55,12899.1,12910.8,0.0149,0.0153,0.0153,0.2928
2013-05-28,NIFTY,6111.25,6083.15,6109.4,6083.45,0.0107,0.011,0.011,0.2102
2013-05-29,BANKNIFTY,12853.2,12950.0,12797.7,12899.1,0.0146,0.015,0.015,0.2863
2013-05-29,NIFTY,6104.3,6111.25,6090.25,6109.4,0.0104,0.0107,0.0107,0.2043
2013-05-30,BANKNIFTY,12805.9,12853.2,12805.9,12797.7,0.0142,0.0145,0.0145,0.2776
2013-05-30,NIFTY,6124.05,6104.3,6124.05,6090.25,0.0101,0.0105,0.0105,0.1998
2013-05-31,BANKNIFTY,12475.65,12805.9,12484.05,12805.9,0.0151,0.0154,0.0154,0.2943
2013-05-31,NIFTY,5985.95,6124.05,6000.05,6124.05,0.0113,0.0113,0.0113,0.2161
2013-06-03,BANKNIFTY,12402.1,12475.65,12417.5,12484.05,0.0148,0.015,0.015,0.2864
2013-06-03,NIFTY,5939.3,5985.95,5959.2,6000.05,0.0111,0.0111,0.0111,0.2122
2013-06-04,BANKNIFTY,12275.1,12402.1,12287.3,12417.5,0.0145,0.0148,0.0148,0.282
2013-06-04,NIFTY,5919.45,5939.3,5932.35,5959.2,0.0108,0.0108,0.0108,0.2065
2013-06-05,BANKNIFTY,12289.35,12275.1,12310.3,12287.3,0.0141,0.0143,0.0143,0.2736
2013-06-05,NIFTY,5923.85,5919.45,5938.3,5932.35,0.0105,0.0105,0.0105,0.2003
2013-06-06,BANKNIFTY,12398.4,12289.35,12403.55,12310.3,0.0138,0.014,0.014,0.2676
2013-06-06,NIFTY,5921.4,5923.85,5936.85,5938.3,0.0102,0.0102,0.0102,0.1942
2013-06-07,BANKNIFTY,12231.5,12398.4,12227.35,12403.55,0.0138,0.014,0.014,0.2679
2013-06-07,NIFTY,5881.0,5921.4,5895.2,5936.85,0.01,0.01,0.01,0.1911
2013-06-10,BANKNIFTY,12087.05,12231.5,12094.9,12227.35,0.0137,0.0139,0.0139,0.2647
2013-06-10,NIFTY,5878.0,5881.0,5893.35,5895.2,0.0097,0.0097,0.0097,0.1853
2013-06-11,BANKNIFTY,11820.5,12087.05,11820.05,12094.9,0.0144,0.0146,0.0146,0.2783
2013-06-11,NIFTY,5788.8,5878.0,5801.65,5893.35,0.0101,0.0102,0.0102,0.1941
2013-06-12,BANKNIFTY,11814.85,11820.5,11814.35,11820.05,0.0139,0.0141,0.0141,0.2698
2013-06-12,NIFTY,5760.2,5788.8,5771.9,5801.65,0.0099,0.0099,0.0099,0.1897
2013-06-13,BANKNIFTY,11686.75,11814.85,11719.8,11814.35,0.0138,0.0138,0.0138,0.2643
2013-06-13,NIFTY,5699.1,5760.2,5705.45,5771.9,0.0099,0.01,0.01,0.1917
2013-06-14,BANKNIFTY,11922.85,11686.75,11931.8,11719.8,0.0142,0.0141,0.0142,0.2716
2013-06-14,NIFTY,5808.4,5699.1,5805.95,5705.45,0.0107,0.0106,0.0107,0.2042
2013-06-17,BANKNIFTY,11971.05,11922.85,11984.45,11931.8,0.0138,0.0137,0.0138,0.264
2013-06-17,NIFTY,5850.05,5808.4,5847.75,5805.95,0.0105,0.0105,0.0105,0.2008
2013-06-18,BANKNIFTY,11820.95,11971.05,11830.4,11984.45,0.0137,0.0137,0.0137,0.2627
2013-06-18,NIFTY,5813.6,5850.05,5812.0,5847.75,0.0103,0.0102,0.0103,0.1968
2013-06-19,BANKNIFTY,11852.65,11820.95,11862.1,11830.4,0.0133,0.0133,0.0133,0.255
2013-06-19,NIFTY,5822.25,5813.6,5822.7,5812.0,0.01,0.0099,0.01,0.191
2013-06-20,BANKNIFTY,11375.4,11852.65,11373.85,11862.1,0.0164,0.0165,0.0165,0.3149
2013-06-20,NIFTY,5655.9,5822.25,5648.45,5822.7,0.012,0.0122,0.0122,0.2327
2013-06-21,BANKNIFTY,11340.15,11375.4,11346.9,11373.85,0.0159,0.016,0.016,0.3055
2013-06-21,NIFTY,5667.65,5655.9,5661.85,5648.45,0.0117,0.0118,0.0118,0.2259
2013-06-24,BANKNIFTY,11178.3,11340.15,11188.25,11346.9,0.0158,0.0159,0.0159,0.3035
2013-06-24,NIFTY,5590.25,5667.65,5588.3,5661.85,0.0118,0.0119,0.0119,0.2274
2013-06-25,BANKNIFTY,11181.05,11178.3,11199.3,11188.25,0.0153,0.0154,0.0154,0.2943
2013-06-25,NIFTY,5609.1,5590.25,5608.3,5588.3,0.0115,0.0116,0.0116,0.2211
2013-06-26,BANKNIFTY,11066.55,11181.05,11074.6,11199.3,0.0151,0.0152,0.0152,0.2901
2013-06-26,NIFTY,5588.7,5609.1,5581.1,5608.3,0.0112,0.0113,0.0113,0.2156
2013-06-27,BANKNIFTY,11235.75,11066.55,11235.75,11074.6,0.0151,0.0151,0.0151,0.2892
2013-06-27,NIFTY,5682.35,5588.7,5682.35,5581.1,0.0116,0.0118,0.0118,0.2253
2013-06-28,BANKNIFTY,11617.25,11235.75,11641.45,11235.75,0.0168,0.0171,0.0171,0.3259
2013-06-28,NIFTY,5842.2,5682.35,5841.45,5682.35,0.0131,0.0133,0.0133,0.2538
2013-07-01,BANKNIFTY,11714.9,11617.25,11739.5,11641.45,0.0164,0.0167,0.0167,0.3184
2013-07-01,NIFTY,5898.85,5842.2,5892.2,5841.45,0.0129,0.0131,0.0131,0.2494
2013-07-02,BANKNIFTY,11614.25,11714.9,11632.45,11739.5,0.016,0.0163,0.0163,0.3116
2013-07-02,NIFTY,5857.55,5898.85,5859.05,5892.2,0.0126,0.0127,0.0127,0.2432
2013-07-03,BANKNIFTY,11357.8,11614.25,11362.45,11632.45,0.0165,0.0168,0.0168,0.3215
2013-07-03,NIFTY,5770.9,5857.55,5767.85,5859.05,0.0128,0.0129,0.0129,0.247
2013-07-04,BANKNIFTY,11381.2,11357.8,11417.15,11362.45,0.016,0.0164,0.0164,0.3125
2013-07-04,NIFTY,5836.95,5770.9,5840.1,5767.85,0.0127,0.0129,0.0129,0.2464
2013-07-05,BANKNIFTY,11434.3,11381.2,11479.75,11417.15,0.0155,0.0159,0.0159,0.3041
2013-07-05,NIFTY,5867.9,5836.95,5874.95,5840.1,0.0124,0.0126,0.0126,0.2405
2013-07-08,BANKNIFTY,11283.3,11434.3,11336.45,11479.75,0.0154,0.0157,0.0157,0.3006
2013-07-08,NIFTY,5811.55,5867.9,5829.25,5874.95,0.0122,0.0124,0.0124,0.2361
2013-07-09,BANKNIFTY,11442.45,11283.3,11482.5,11336.45,0.0153,0.0156,0.0156,0.2976
2013-07-09,NIFTY,5859.0,5811.55,5868.35,5829.25,0.012,0.0121,0.0121,0.231
2013-07-10,BANKNIFTY,11364.45,11442.45,11388.4,11482.5,0.015,0.0152,0.0152,0.2911
2013-07-10,NIFTY,5816.7,5859.0,5822.05,5868.35,0.0118,0.0119,0.0119,0.227
2013-07-11,BANKNIFTY,11655.3,11364.45,11673.9,11388.4,0.0158,0.016,0.016,0.3051
2013-07-11,NIFTY,5935.1,5816.7,5941.35,5822.05,0.0125,0.0125,0.0125,0.2397
2013-07-12,BANKNIFTY,11722.8,11655.3,11740.9,11673.9,0.0153,0.0155,0.0155,0.297
2013-07-12,NIFTY,6009.0,5935.1,6007.25,5941.35,0.0125,0.0125,0.0125,0.238
2013-07-15,BANKNIFTY,11790.25,11722.8,11819.85,11740.9,0.0149,0.0152,0.0152,0.2896
2013-07-15,NIFTY,6030.8,6009.0,6032.6,6007.25,0.0121,0.0121,0.0121,0.2316
2013-07-16,BANKNIFTY,11226.15,11790.25,11255.85,11819.85,0.0188,0.019,0.019,0.3622
2013-07-16,NIFTY,5955.25,6030.8,5969.7,6032.6,0.0121,0.012,0.0121,0.232
2013-07-17,BANKNIFTY,10971.6,11226.15,10978.8,11255.85,0.0191,0.0194,0.0194,0.37
